kind	scale_design	df_label	n	k_extremes	magnitude	repetition	n_perm	c_delta	divergence_correlation	p_value	rejected	x_max_is_background	y_max_is_background	either_max_is_background	both_max_are_background	background_topk_index_overlap	background_max_over_planted_mean_x	background_max_over_planted_mean_y	either_background_max_exceeds_planted_mean	planted_product_to_background_product	planted_product_to_random_pairing	mechanism_contrast	background_max_product_exceeds_planted_mean_product
l1	common_mad	t4	80	2	8.0	9	299	1.32239222	0.74684447	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.51890987	0.55635151	0.0	23.65743236	4.61646115	15.64551669	0.0
l1	common_mad	t4	80	2	8.0	10	299	1.5436533	0.85203355	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.31629957	0.45788393	0.0	40.08696755	5.18546844	25.26178961	0.0
l1	common_mad	t4	80	2	8.0	11	299	1.4002862	0.72350898	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.70898084	0.46118159	0.0	32.19811269	4.98767416	20.25164591	0.0
l1	common_mad	t4	80	2	8.0	12	299	1.46194989	0.84741222	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.49753224	0.41839508	0.0	32.69792494	5.49626934	21.8167672	0.0
l1	common_mad	t4	80	2	8.0	13	299	1.40287948	0.77302722	0.00333333	1.0	0.0	0.0	0.0	0.0	0.5	0.59706865	0.53368358	0.0	29.35180682	4.94545179	19.2245403	0.0
l1	common_mad	t4	80	2	8.0	14	299	1.30940093	0.69081001	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.68136154	0.62539442	0.0	23.86334677	4.58201918	15.54309473	0.0
l1	common_mad	t4	80	2	8.0	15	299	1.33609152	0.67182108	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.64649232	0.42337198	0.0	28.4284965	5.11824651	18.12999791	0.0
l1	common_mad	t4	80	2	8.0	16	299	1.34977772	0.7851955	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.49948185	0.47360408	0.0	25.8152638	4.84234569	17.06326624	0.0
l1	common_mad	t4	80	2	8.0	17	299	1.33112829	0.64797428	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.46301213	0.92193206	0.0	25.51038321	3.98570189	15.77280359	0.0
l1	common_mad	t4	80	2	8.0	18	299	1.36630914	0.66394195	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.7816067	0.64680703	0.0	25.99009864	4.57185837	17.07541068	0.0
l1	common_mad	t4	80	2	8.0	19	299	1.35113372	0.69374586	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.4767122	0.65420857	0.0	28.71721959	4.86015699	18.20355731	0.0
l1	common_mad	t4	80	2	8.0	20	299	1.45009826	0.83741079	0.00333333	1.0	0.0	0.0	0.0	0.0	0.5	0.49641184	0.40785187	0.0	31.14800742	5.26712747	20.86575678	0.0
l1	common_mad	t4	80	2	8.0	21	299	1.3444996	0.76786845	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.61805872	0.53857526	0.0	25.3719625	4.54537091	16.53371043	0.0
l1	common_mad	t4	80	2	8.0	22	299	1.2484274	0.4931159	0.00333333	1.0	1.0	0.0	1.0	0.0	0.0	1.07197001	0.7065821	1.0	21.06506339	4.82521154	13.88363581	0.0
l1	common_mad	t4	80	2	8.0	23	299	1.36212164	0.59516294	0.00666667	1.0	0.0	0.0	0.0	0.0	0.0	0.66006608	0.92274867	0.0	30.46039971	4.5020886	18.58605831	0.0
l1	common_mad	t4	80	2	8.0	24	299	1.39729659	0.63929966	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.98335507	0.7270374	0.0	31.01144169	4.63610515	19.41711404	0.0
l1	common_mad	t4	80	2	8.0	25	299	1.57209675	0.83787455	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.43525522	0.4076903	0.0	41.15154633	5.41015885	26.31829386	0.0
l1	common_mad	t4	80	2	8.0	26	299	1.30338468	0.61885601	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.81022431	0.69525434	0.0	23.67704773	4.62769122	15.43894292	0.0
l1	common_mad	t4	80	2	8.0	27	299	1.36839398	0.73958002	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.57051441	0.41169085	0.0	29.47992213	5.15854923	18.99540195	0.0
l1	common_mad	t4	80	2	8.0	28	299	1.36765768	0.65205349	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.780887	0.65999659	0.0	29.25006546	4.94840743	18.70758295	0.0
l1	common_mad	t4	80	2	8.0	29	299	1.37926126	0.81046515	0.00333333	1.0	0.0	0.0	0.0	0.0	0.5	0.46980788	0.49849272	0.0	27.05716757	4.5809298	17.66489594	0.0
l1	common_mad	t4	80	2	8.0	30	299	1.39867611	0.76022224	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.43934228	0.42963454	0.0	30.75197256	4.84412977	19.57383417	0.0
l1	common_mad	t4	80	2	8.0	31	299	1.36005953	0.6885827	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.44559678	0.92957953	0.0	27.90534497	4.4843415	17.630577	0.0
l1	common_mad	t4	80	2	8.0	32	299	1.28663817	0.57965098	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.59045319	0.78798689	0.0	23.45686028	4.22647315	14.75557354	0.0
l1	common_mad	t4	80	2	8.0	33	299	1.28119415	0.68893797	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.68261988	0.50036479	0.0	22.95286269	4.72317709	14.96683201	0.0
l1	common_mad	t4	80	2	8.0	34	299	1.43836082	0.70108036	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.50773907	0.59968184	0.0	34.80393763	5.39607795	22.10364291	0.0
l1	common_mad	t4	80	2	8.0	35	299	1.33709485	0.76525508	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.46077691	0.47782331	0.0	25.85293266	4.72353162	16.80701628	0.0
l1	common_mad	t4	80	2	8.0	36	299	1.32667976	0.70027149	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.47308736	0.85168672	0.0	23.3133316	4.43772296	15.38013513	0.0
l1	common_mad	t4	80	2	8.0	37	299	1.3887772	0.73909284	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.74489832	0.52017581	0.0	29.4802084	5.10497411	19.22980693	0.0
l1	common_mad	t4	80	2	8.0	38	299	1.31683945	0.69368068	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.93191811	0.40378043	0.0	25.06031371	4.86808048	16.37299068	0.0
l1	common_mad	t4	80	2	8.0	39	299	1.44246223	0.83133528	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.42455544	0.42608642	0.0	32.66523771	4.90422798	20.93660395	0.0
l1	common_mad	t4	80	2	8.0	40	299	1.308692	0.71635535	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.58976383	0.63004045	0.0	23.86851513	4.47869501	15.43670136	0.0
l1	common_mad	t4	80	2	8.0	41	299	1.46423755	0.82365219	0.00333333	1.0	0.0	0.0	0.0	0.0	0.5	0.55585174	0.45936168	0.0	31.35941235	5.13153728	21.01751815	0.0
l1	common_mad	t4	80	2	8.0	42	299	1.30668268	0.68351803	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.82696701	0.58351231	0.0	21.36064636	4.41722873	14.30918164	0.0
l1	common_mad	t4	80	2	8.0	43	299	1.32785185	0.6327646	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.60699583	0.73454478	0.0	26.80227476	4.94048906	17.25522184	0.0
l1	common_mad	t4	80	2	8.0	44	299	1.39677374	0.81316149	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.62289318	0.50523981	0.0	26.98821775	4.87779101	18.16582263	0.0
l1	common_mad	t4	80	2	8.0	45	299	1.40624092	0.7618255	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.71439027	0.41477325	0.0	30.50571812	4.96984606	19.72019346	0.0
l1	common_mad	t4	80	2	8.0	46	299	1.32524181	0.68993104	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.83592081	0.39165753	0.0	25.48279132	4.82729633	16.60911225	0.0
l1	common_mad	t4	80	2	8.0	47	299	1.38352623	0.72843552	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.77254689	0.40755726	0.0	29.43981191	4.92963327	18.97627751	0.0
l1	common_mad	t4	80	2	8.0	48	299	1.37719471	0.8041845	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.5398434	0.48683077	0.0	26.69097862	4.83497107	17.75343179	0.0
l1	common_mad	t4	80	2	8.0	49	299	1.35451451	0.6546925	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.50691748	0.88079072	0.0	28.85729182	4.97495849	18.40966291	0.0
l1	common_mad	t4	80	2	8.0	50	299	1.3696535	0.73341548	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.42646855	0.68968275	0.0	28.9501015	4.49837577	18.15270742	0.0
l1	common_mad	t4	80	2	8.0	51	299	1.32860024	0.63435747	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.9092924	0.52875284	0.0	26.12722598	4.84824198	16.92244557	0.0
l1	common_mad	t4	80	2	8.0	52	299	1.32269916	0.62398669	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.57455053	0.94480894	0.0	26.21252985	4.77666474	16.81444863	0.0
l1	common_mad	t4	80	2	8.0	53	299	1.25769105	0.56420017	0.00333333	1.0	0.0	1.0	1.0	0.0	0.0	0.64640357	1.13921328	1.0	20.40076646	3.96598626	12.92130344	0.0
l1	common_mad	t4	80	2	8.0	54	299	1.39671892	0.79844516	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.36716567	0.5547705	0.0	29.94853761	4.73704232	19.14433655	0.0
l1	common_mad	t4	80	2	8.0	55	299	1.27506249	0.54549521	0.00666667	1.0	0.0	0.0	0.0	0.0	0.0	0.8610122	0.67215529	0.0	23.02580072	5.01978354	15.1618257	0.0
l1	common_mad	t4	80	2	8.0	56	299	1.32231733	0.67516252	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.50896463	0.52324726	0.0	27.13514647	4.72117991	17.10510126	0.0
l1	common_mad	t4	80	2	8.0	57	299	1.23803639	0.48524252	0.00666667	1.0	0.0	1.0	1.0	0.0	0.0	0.4253925	1.69126646	1.0	18.4424785	3.51177725	11.37191695	0.0
l1	common_mad	t4	80	2	8.0	58	299	1.49098354	0.84924842	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.44655866	0.4482853	0.0	37.77579707	5.67782317	24.17597964	0.0
l1	common_mad	t4	80	2	8.0	59	299	1.34407593	0.62033954	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.50628519	0.89113765	0.0	29.26687446	4.25509182	17.63211579	0.0
l1	common_mad	t4	80	2	8.0	60	299	1.27897739	0.59800527	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.87169566	0.45316187	0.0	23.55147234	4.94077935	15.36349574	0.0
l1	common_mad	t4	80	2	8.0	61	299	1.46000158	0.81742892	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.38302201	0.54887234	0.0	33.73585534	5.1131869	21.78929958	0.0
l1	common_mad	t4	80	2	8.0	62	299	1.33278099	0.74027996	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.37680652	0.60946832	0.0	26.88088299	4.19734521	16.56981806	0.0
l1	common_mad	t4	80	2	8.0	63	299	1.30071329	0.55524747	0.00333333	1.0	0.0	1.0	1.0	0.0	0.0	0.58841646	1.20234542	1.0	25.23970939	3.71452893	14.93870946	0.0
l1	common_mad	t4	80	2	8.0	64	299	1.23211256	0.52009981	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.67866865	0.78550573	0.0	20.5777792	3.73688404	12.4672694	0.0
l1	common_mad	t4	80	2	8.0	65	299	1.33773885	0.54132281	0.00666667	1.0	0.0	1.0	1.0	0.0	0.0	0.49584773	2.07013433	1.0	18.92123358	3.98505786	13.09366113	0.0
l1	common_mad	t4	80	2	8.0	66	299	1.35389289	0.64905034	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.93817408	0.76788745	0.0	26.32419886	4.79658621	17.27374012	0.0
l1	common_mad	t4	80	2	8.0	67	299	1.35837423	0.7432923	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.46944619	0.55474882	0.0	28.7769196	4.55350767	18.00334016	0.0
l1	common_mad	t4	80	2	8.0	68	299	1.31741429	0.65615015	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.76446055	0.72130183	0.0	23.32918457	4.67365503	15.50358708	0.0
l1	common_mad	t4	80	2	8.0	69	299	1.43726791	0.78677836	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.47475549	0.36113413	0.0	34.75355054	5.40525662	22.07846435	0.0
l1	common_mad	t4	80	2	8.0	70	299	1.32705751	0.78999327	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.41896997	0.43673825	0.0	26.40397187	4.66383262	16.83478378	0.0
l1	common_mad	t4	80	2	8.0	71	299	1.52075799	0.85244252	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.29439608	0.43117923	0.0	40.41094486	5.38391645	25.20592838	0.0
l1	common_mad	t4	80	2	8.0	72	299	1.31622826	0.71918086	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.4689954	0.52929969	0.0	24.37878576	4.43866342	15.68905602	0.0
l1	common_mad	t4	80	2	8.0	73	299	1.32036326	0.61341366	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.42682545	0.95116483	0.0	26.81640475	3.92979214	16.04305415	0.0
l1	common_mad	t4	80	2	8.0	74	299	1.439027	0.79742065	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.56491252	0.49852323	0.0	30.82955496	5.45848363	20.75735822	0.0
l1	common_mad	t4	80	2	8.0	75	299	1.45273069	0.84386081	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.51642797	0.44196997	0.0	34.60482259	5.14508016	22.00980771	0.0
l1	common_mad	t4	80	2	8.0	76	299	1.32451078	0.68911077	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.6920418	0.70750416	0.0	25.04445031	4.70363095	16.31322991	0.0
l1	common_mad	t4	80	2	8.0	77	299	1.32658032	0.6365643	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.88616883	0.597284	0.0	26.59403988	4.56664367	16.80258398	0.0
l1	common_mad	t4	80	2	8.0	78	299	1.3262734	0.58678005	0.00666667	1.0	0.0	1.0	1.0	0.0	0.0	0.62909882	1.04679206	1.0	27.59017169	4.29023917	16.85711628	0.0
l1	common_mad	t4	80	2	8.0	79	299	1.35103019	0.65330266	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.70215155	0.8648134	0.0	26.02485024	4.62742969	16.95481662	0.0
l1	common_mad	t4	80	2	8.0	80	299	1.49979164	0.85087021	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.46844487	0.43668748	0.0	36.08832453	5.14182092	23.22520715	0.0
l1	common_mad	t4	80	2	8.0	81	299	1.38268694	0.6545049	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.82652381	0.84648489	0.0	28.67982805	4.84543873	18.60004255	0.0
l1	common_mad	t4	80	2	8.0	82	299	1.38582909	0.66018198	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.85184464	0.50889671	0.0	31.52371272	5.05837397	19.87984468	0.0
l1	common_mad	t4	80	2	8.0	83	299	1.37425913	0.67665948	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.51615985	0.92490237	0.0	29.37058374	4.34527897	18.17969482	0.0
l1	common_mad	t4	80	2	8.0	84	299	1.31223895	0.63624559	0.00333333	1.0	0.0	1.0	1.0	0.0	0.0	0.4635774	1.0906697	1.0	19.99637324	3.80835675	13.11938528	0.0
l1	common_mad	t4	80	2	8.0	85	299	1.25967269	0.58701679	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.6053912	0.70718506	0.0	21.61909736	4.17008407	13.6606626	0.0
l1	common_mad	t4	80	2	8.0	86	299	1.56442824	0.86573139	0.00666667	1.0	0.0	0.0	0.0	0.0	0.0	0.36098283	0.37829389	0.0	43.11689812	6.28462254	27.62901398	0.0
l1	common_mad	t4	80	2	8.0	87	299	1.50910414	0.80808234	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.40808838	0.50921915	0.0	39.74648926	5.22149746	24.63305266	0.0
l1	common_mad	t4	80	2	8.0	88	299	1.24337305	0.47261606	0.00333333	1.0	1.0	0.0	1.0	0.0	0.0	1.42817336	0.60046198	1.0	21.49735081	4.03578572	13.29391948	0.0
l1	common_mad	t4	80	2	8.0	89	299	1.36820409	0.63733656	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.97453159	0.37661295	0.0	29.70021549	5.46083381	19.32722319	0.0
l1	common_mad	t4	80	2	8.0	90	299	1.41614608	0.81336594	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.35832415	0.60440914	0.0	30.1641248	4.77202364	19.5276377	0.0
l1	common_mad	t4	80	2	8.0	91	299	1.3037012	0.68714737	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.54339281	0.60204963	0.0	23.30348995	4.53471454	15.20376128	0.0
l1	common_mad	t4	80	2	8.0	92	299	1.40964525	0.80200629	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.43143079	0.44068251	0.0	31.05954813	5.22593011	20.21418978	0.0
l1	common_mad	t4	80	2	8.0	93	299	1.25593542	0.58815856	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.58208634	0.82849963	0.0	22.35505879	4.00696147	13.73616306	0.0
l1	common_mad	t4	80	2	8.0	94	299	1.3819017	0.72744957	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.60139252	0.5596031	0.0	28.03028538	4.69955889	18.19644047	0.0
l1	common_mad	t4	80	2	8.0	95	299	1.40415333	0.76329704	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.47981405	0.52052261	0.0	32.15611382	5.2679174	20.56377814	0.0
l1	common_mad	t4	80	2	8.0	96	299	1.41434364	0.82319867	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.37197183	0.50603857	0.0	30.66494924	4.76018076	19.67107688	0.0
l1	common_mad	t4	80	2	8.0	97	299	1.2886119	0.65690738	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.47065326	0.74650143	0.0	25.06943935	4.21020143	15.3781905	0.0
l1	common_mad	t4	80	2	8.0	98	299	1.38342822	0.70540615	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.60760843	0.52352809	0.0	29.20655931	5.2719873	19.2011162	0.0
l1	common_mad	t4	80	2	8.0	99	299	1.44280973	0.81351026	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.37808274	0.52458928	0.0	32.76033204	4.87133543	20.93850532	0.0
l1	common_mad	t4	80	2	8.0	100	299	1.38884067	0.65791838	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.95022071	0.5802274	0.0	29.11234927	4.79658263	18.79423858	0.0
l1	common_mad	t4	80	2	8.0	101	299	1.39026734	0.55838792	0.00333333	1.0	1.0	0.0	1.0	0.0	0.0	1.16320088	0.80916858	1.0	30.94835953	5.32140006	19.98098869	0.0
l1	common_mad	t4	80	2	8.0	102	299	1.34058307	0.75611902	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.68068396	0.6596736	0.0	24.86508442	4.71222332	16.4470646	0.0
l1	common_mad	t4	80	2	8.0	103	299	1.43814396	0.77790332	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.53071801	0.40804352	0.0	35.33988361	5.18100839	22.06847562	0.0
l1	common_mad	t4	80	2	8.0	104	299	1.34531058	0.72006538	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.35337397	0.61041366	0.0	28.16516459	4.38065876	17.41456666	0.0
l1	common_mad	t4	80	2	8.0	105	299	1.38111191	0.69273851	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.82623533	0.57632007	0.0	28.86200244	5.13190856	18.91735623	0.0
l1	common_mad	t4	80	2	8.0	106	299	1.30519353	0.6134727	0.00333333	1.0	0.0	1.0	1.0	0.0	0.0	0.61357067	1.23279752	1.0	21.81277512	4.46355242	14.53088708	0.0
l1	common_mad	t4	80	2	8.0	107	299	1.26945486	0.52192144	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.85932183	0.92245546	0.0	22.24776285	3.57468316	13.28494037	0.0
l1	common_mad	t4	80	2	8.0	108	299	1.4677021	0.75558141	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.94081426	0.4393591	0.0	31.49058135	5.1105323	21.09499471	0.0
l1	common_mad	t4	80	2	8.0	109	299	1.42965565	0.71731744	0.00666667	1.0	0.0	0.0	0.0	0.0	0.0	0.61840431	0.7036563	0.0	33.53343637	5.14257375	21.29712425	0.0
l1	common_mad	t4	80	2	8.0	110	299	1.42109167	0.79311282	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.53866348	0.62356086	0.0	29.64510123	4.5662029	19.17239277	0.0
l1	common_mad	t4	80	2	8.0	111	299	1.36485354	0.71440907	0.00666667	1.0	0.0	0.0	0.0	0.0	0.0	0.51205161	0.62541055	0.0	29.36953923	4.89877835	18.66471133	0.0
l1	common_mad	t4	80	2	8.0	112	299	1.4075132	0.80535028	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.46144747	0.421427	0.0	30.88991587	5.04419071	19.95054681	0.0
l1	common_mad	t4	80	2	8.0	113	299	1.26775946	0.58581388	0.00666667	1.0	0.0	1.0	1.0	0.0	0.0	0.55204416	1.14960155	1.0	21.24018807	3.9581177	13.36274359	0.0
l1	common_mad	t4	80	2	8.0	114	299	1.33592729	0.72497587	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.45054892	0.56835845	0.0	26.8131007	4.11000419	16.47389177	0.0
l1	common_mad	t4	80	2	8.0	115	299	1.44854451	0.82918566	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.43516722	0.45337997	0.0	34.27004047	5.28918252	21.97687787	0.0
l1	common_mad	t4	80	2	8.0	116	299	1.30183718	0.67653601	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.63657363	0.57896067	0.0	22.83648377	4.24491493	14.70061264	0.0
l1	common_mad	t4	80	2	8.0	117	299	1.38308704	0.7506206	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.52428736	0.63926469	0.0	27.99647477	4.80722401	18.30943623	0.0
l1	common_mad	t4	80	2	8.0	118	299	1.31634502	0.71546587	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.51319907	0.59013061	0.0	25.24008299	4.79370027	16.37218154	0.0
l1	common_mad	t4	80	2	8.0	119	299	1.23675656	0.48203922	0.00666667	1.0	0.0	1.0	1.0	0.0	0.0	0.71845129	1.1134225	1.0	20.83217819	3.85102082	12.75171517	0.0
l1	common_mad	t4	80	2	8.0	120	299	1.284863	0.59758515	0.00333333	1.0	1.0	0.0	1.0	0.0	0.0	1.00301966	0.47630805	1.0	23.27967227	4.6646559	15.09249171	0.0
l1	common_mad	t4	80	2	8.0	121	299	1.36002422	0.76168024	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.50360781	0.4164153	0.0	28.42184557	5.02295736	18.36725305	0.0
l1	common_mad	t4	80	2	8.0	122	299	1.26680212	0.35831214	0.05	0.0	1.0	0.0	1.0	0.0	0.0	1.89469812	0.9914014	1.0	23.98887428	4.56946157	15.07483176	0.0
l1	common_mad	t4	80	2	8.0	123	299	1.45218796	0.72914334	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.67706178	0.45759014	0.0	36.89063603	5.18243958	22.78799957	0.0
l1	common_mad	t4	80	2	8.0	124	299	1.26186593	0.613998	0.00333333	1.0	0.0	1.0	1.0	0.0	0.0	0.48606779	1.10749994	1.0	21.40260065	4.18886813	13.61519883	0.0
l1	common_mad	t4	80	2	8.0	125	299	1.41408887	0.63397395	0.00333333	1.0	0.0	1.0	1.0	0.0	0.0	0.40572599	1.12905529	1.0	31.99097709	4.56875098	19.91039172	0.0
l1	common_mad	t4	80	2	8.0	126	299	1.50412444	0.83952545	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.41161292	0.34994958	0.0	38.38808533	6.22920409	25.05354246	0.0
l1	common_mad	t4	80	2	8.0	127	299	1.28972017	0.60052688	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.7885007	0.79670381	0.0	23.38996125	4.18588772	14.72018137	0.0
l1	common_mad	t4	80	2	8.0	128	299	1.49270105	0.83495745	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.43175115	0.43675986	0.0	36.49943427	5.48866919	23.60618511	0.0
l1	common_mad	t4	80	2	8.0	129	299	1.46150223	0.79826899	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.44239429	0.55286462	0.0	34.49865927	5.4360256	22.39209997	0.0
l1	common_mad	t4	80	2	8.0	130	299	1.43897261	0.8279019	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.48582245	0.42510735	0.0	32.05061933	5.03059557	20.80323602	0.0
l1	common_mad	t4	80	2	8.0	131	299	1.28690724	0.71057499	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.68602101	0.49933449	0.0	23.35011565	4.42643018	14.9226955	0.0
l1	common_mad	t4	80	2	8.0	132	299	1.33420709	0.59394288	0.00333333	1.0	1.0	0.0	1.0	0.0	0.0	1.34528761	0.53637563	1.0	24.40607097	4.91633373	16.36396715	0.0
l1	common_mad	t4	80	2	8.0	133	299	1.34787634	0.71368272	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.73035916	0.50890012	0.0	24.98635093	4.81452907	16.68063762	0.0
l1	common_mad	t4	80	2	8.0	134	299	1.43052098	0.77069368	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.58546331	0.52197229	0.0	32.24623005	5.13798165	20.85774218	0.0
l1	common_mad	t4	80	2	8.0	135	299	1.33964495	0.64940306	0.00666667	1.0	0.0	0.0	0.0	0.0	0.0	0.68724565	0.74074287	0.0	28.12190181	4.88476308	17.85464292	0.0
l1	common_mad	t4	80	2	8.0	136	299	1.37728471	0.77392148	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.48457961	0.54485562	0.0	28.72047973	5.17965725	18.85363213	0.0
l1	common_mad	t4	80	2	8.0	137	299	1.38269565	0.73767539	0.00666667	1.0	0.0	0.0	0.0	0.0	0.0	0.47837153	0.64219271	0.0	30.69251563	4.49748105	18.94170024	0.0
l1	common_mad	t4	80	2	8.0	138	299	1.34460801	0.77567913	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.49162742	0.42158209	0.0	27.49654303	4.74472495	17.55268653	0.0
l1	common_mad	t4	80	2	8.0	139	299	1.30336982	0.60196817	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.79146579	0.66777708	0.0	23.04883296	4.36753153	14.93202112	0.0
l1	common_mad	t4	80	2	8.0	140	299	1.36121573	0.71270896	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.4842042	0.77881614	0.0	28.14724989	4.63356208	17.89832081	0.0
l1	common_mad	t4	80	2	8.0	141	299	1.30446136	0.66361362	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.79519419	0.5685255	0.0	23.89992901	5.26911233	16.06341178	0.0
l1	common_mad	t4	80	2	8.0	142	299	1.30923972	0.63401237	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.65191202	0.71358811	0.0	20.95490962	4.37067896	14.11590364	0.0
